"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20230913","경의선","능곡","5459","5066","20230916",""
"20230913","경의선","곡산","712","702","20230916",""
"20230913","경의선","백마","8062","7832","20230916",""
"20230913","경의선","풍산","6427","5950","20230916",""
"20230913","경의선","일산","12362","12149","20230916",""
"20230913","경의선","탄현","8976","8648","20230916",""
"20230913","경의선","야당","9032","8970","20230916",""
"20230913","경의선","운정","8265","7534","20230916",""
"20230913","경의선","금릉","5602","5431","20230916",""
"20230913","경의선","금촌","6674","6523","20230916",""
"20230913","경의선","월롱","2489","2278","20230916",""
"20230913","경의선","파주","1721","1334","20230916",""
"20230913","경의선","문산","5657","5359","20230916",""
"20230913","경의선","임진강","2","4","20230916",""
"20230913","경의선","운천","10","4","20230916",""
"20230913","경인선","개봉","24005","24021","20230916",""
"20230913","경인선","오류동","12754","12030","20230916",""
"20230913","경인선","역곡","30536","30327","20230916",""
"20230913","경인선","부천","33615","33322","20230916",""
"20230913","경인선","송내","29854","29742","20230916",""
"20230913","경인선","부평","28430","30326","20230916",""
"20230913","경인선","백운","7851","7741","20230916",""
"20230913","경인선","동암","16630","16779","20230916",""
"20230913","경인선","주안","20646","19058","20230916",""
"20230913","경인선","제물포","12001","11570","20230916",""
"20230913","경인선","동인천","15487","14744","20230916",""
"20230913","경인선","인천","3361","2536","20230916",""
"20230913","경인선","구일","7759","7807","20230916",""
"20230913","경인선","소사","8722","8529","20230916",""
"20230913","경인선","부개","9750","9092","20230916",""
"20230913","경인선","간석","6547","6231","20230916",""
"20230913","경인선","도원","3591","3600","20230916",""
"20230913","경인선","온수(성공회대입구)","7306","6956","20230916",""
"20230913","경인선","중동","10049","9553","20230916",""
"20230913","경인선","도화","4565","4194","20230916",""
"20230913","경춘선","신내","2503","2435","20230916",""
"20230913","경춘선","갈매","3542","3070","20230916",""
"20230913","경춘선","별내","3379","3142","20230916",""
"20230913","경춘선","퇴계원","4009","3662","20230916",""
"20230913","경춘선","사릉","2548","2515","20230916",""
"20230913","경춘선","금곡","1627","1559","20230916",""
"20230913","경춘선","평내호평","6959","6761","20230916",""
"20230913","경춘선","천마산","1686","1544","20230916",""
"20230913","경춘선","마석","4718","4503","20230916",""
"20230913","경춘선","대성리","495","459","20230916",""
"20230913","경춘선","청평","1752","1652","20230916",""
"20230913","경춘선","상천","256","255","20230916",""
"20230913","경춘선","가평","1607","1566","20230916",""
"20230913","경춘선","굴봉산","124","125","20230916",""
"20230913","경춘선","백양리","97","89","20230916",""
"20230913","경춘선","강촌","451","486","20230916",""
"20230913","경춘선","김유정","287","327","20230916",""
"20230913","경춘선","남춘천","2543","2433","20230916",""
"20230913","경춘선","춘천","1652","1445","20230916",""
"20230913","공항철도 1호선","서울역","12877","10942","20230916",""
"20230913","공항철도 1호선","공덕","2879","3872","20230916",""
"20230913","공항철도 1호선","홍대입구","12382","12820","20230916",""
"20230913","공항철도 1호선","디지털미디어시티","16719","15550","20230916",""
"20230913","공항철도 1호선","마곡나루(서울식물원)","12738","11924","20230916",""
"20230913","공항철도 1호선","김포공항","11121","5905","20230916",""
"20230913","공항철도 1호선","계양","14481","13582","20230916",""
"20230913","공항철도 1호선","검암","7562","7368","20230916",""
"20230913","공항철도 1호선","청라국제도시","7905","7559","20230916",""
"20230913","공항철도 1호선","운서","8799","9255","20230916",""
"20230913","공항철도 1호선","공항화물청사","2334","2499","20230916",""
"20230913","공항철도 1호선","인천공항1터미널","12594","11711","20230916",""
"20230913","공항철도 1호선","인천공항2터미널","5885","5204","20230916",""
"20230913","공항철도 1호선","영종","4074","4240","20230916",""
"20230913","과천선","선바위","8941","7873","20230916",""
"20230913","과천선","경마공원","1626","1696","20230916",""
"20230913","과천선","대공원","2199","2279","20230916",""
"20230913","과천선","과천","7181","6849","20230916",""
"20230913","과천선","정부과천청사","12489","12809","20230916",""
"20230913","과천선","인덕원","27177","28000","20230916",""
"20230913","과천선","평촌","20226","19683","20230916",""
"20230913","과천선","범계","28673","28755","20230916",""
"20230913","분당선","선릉","15595","23494","20230916",""
"20230913","분당선","한티","16874","18351","20230916",""
"20230913","분당선","도곡","8690","8468","20230916",""
"20230913","분당선","구룡","3192","3040","20230916",""
"20230913","분당선","개포동","5701","5961","20230916",""
"20230913","분당선","대모산입구","6682","6412","20230916",""
"20230913","중앙선","상봉(시외버스터미널)","6059","6025","20230916",""
"20230913","분당선","복정","4","0","20230916",""
"20230913","분당선","수원","8530","7569","20230916",""
"20230913","분당선","서울숲","12342","12702","20230916",""
"20230913","분당선","압구정로데오","20944","22626","20230916",""
"20230913","분당선","강남구청","11175","12687","20230916",""
"20230913","분당선","선정릉","9396","9691","20230916",""
"20230913","분당선","가천대","14843","16173","20230916",""
"20230913","분당선","태평","14068","13636","20230916",""
"20230913","분당선","모란","21226","21398","20230916",""
"20230913","분당선","야탑","27860","29385","20230916",""
"20230913","분당선","서현","25180","25633","20230916",""
"20230913","분당선","수내","15604","15847","20230916",""
"20230913","분당선","정자","20562","21514","20230916",""
"20230913","분당선","미금","16631","17582","20230916",""
"20230913","분당선","오리","12640","10568","20230916",""
"20230913","분당선","이매","6481","6134","20230916",""
"20230913","분당선","보정","3101","2671","20230916",""
"20230913","분당선","죽전","15660","17415","20230916",""
"20230913","분당선","구성","5624","5814","20230916",""
"20230913","분당선","신갈","5417","5214","20230916",""
"20230913","분당선","기흥","12737","11834","20230916",""
"20230913","분당선","상갈","6346","5945","20230916",""
"20230913","분당선","청명","5035","5016","20230916",""
"20230913","분당선","영통","9736","9885","20230916",""
"20230913","분당선","망포","17294","16756","20230916",""
"20230913","분당선","매탄권선","6135","5966","20230916",""
"20230913","분당선","수원시청","14056","15168","20230916",""
"20230913","분당선","매교","5523","5614","20230916",""
"20230913","서해선","김포공항","2726","3344","20230916",""
"20230913","서해선","원종","4269","4530","20230916",""
"20230913","서해선","부천종합운동장","2680","2069","20230916",""
"20230913","수인선","고색","5812","5482","20230916",""
"20230913","수인선","오목천","5431","4705","20230916",""
"20230913","수인선","어천","1280","1247","20230916",""
"20230913","수인선","야목","463","356","20230916",""
"20230913","수인선","사리","5632","4965","20230916",""
"20230913","수인선","달월","107","53","20230916",""
"20230913","수인선","월곶","3210","2956","20230916",""
"20230913","수인선","소래포구","5620","5193","20230916",""
"20230913","수인선","인천논현","5993","6343","20230916",""
"20230913","수인선","호구포","4369","4597","20230916",""
"20230913","수인선","남동인더스파크","2500","2745","20230916",""
"20230913","수인선","원인재","4706","5145","20230916",""
"20230913","수인선","연수","5097","5034","20230916",""
"20230913","수인선","송도","2751","2484","20230916",""
"20230913","수인선","인하대","8422","8014","20230916",""
"20230913","수인선","숭의","4437","4164","20230916",""
"20230913","수인선","신포","1910","1940","20230916",""
"20230913","수인선","인천","994","1567","20230916",""
"20230913","신림선","샛강","3246","3630","20230916",""
"20230913","신림선","대방","3029","2347","20230916",""
"20230913","신림선","서울지방병무청","3503","3844","20230916",""
"20230913","신림선","보라매","4278","3923","20230916",""
"20230913","신림선","보라매공원","2436","2543","20230916",""
"20230913","신림선","보라매병원","9016","9100","20230916",""
"20230913","신림선","당곡","5094","5218","20230916",""
"20230913","신림선","신림","1858","2719","20230916",""
"20230913","신림선","서원","3912","3640","20230916",""
"20230913","신림선","서울대벤처타운","9938","9493","20230916",""
"20230913","신림선","관악산(서울대)","2869","3123","20230916",""
"20230913","안산선","산본","16991","18282","20230916",""
"20230913","안산선","대야미","5190","4680","20230916",""
"20230913","안산선","반월","4526","4363","20230916",""
"20230913","우이신설선","보문","1844","1852","20230916",""
"20230913","우이신설선","신설동","2429","2398","20230916",""
"20230913","일산선","원흥","12828","12240","20230916",""
"20230913","일산선","삼송","21105","20339","20230916",""
"20230913","일산선","원당","12165","11527","20230916",""
"20230913","일산선","화정","18913","19494","20230916",""
"20230913","일산선","대곡","3083","2247","20230916",""
"20230913","일산선","백석","10753","10937","20230916",""
"20230913","일산선","마두","8779","8970","20230916",""
"20230913","일산선","정발산","8004","7936","20230916",""
"20230913","일산선","주엽","10714","10810","20230916",""
"20230913","일산선","대화","17377","14178","20230916",""
"20230913","장항선","봉명","1519","1560","20230916",""
"20230913","장항선","쌍용(나사렛대)","3253","3044","20230916",""
"20230913","장항선","아산","4210","3772","20230916",""
"20230913","장항선","탕정","1492","1340","20230916",""
"20230913","장항선","배방","1207","1081","20230916",""
"20230913","장항선","온양온천","4114","4201","20230916",""
"20230913","장항선","신창(순천향대)","2816","2717","20230916",""
"20230913","중앙선","회기","30766","29877","20230916",""
"20230913","우이신설선","4.19민주묘지","4342","4386","20230916",""
"20230913","우이신설선","가오리","4760","4758","20230916",""
"20230913","우이신설선","화계","3889","3752","20230916",""
"20230913","우이신설선","삼양","2204","2324","20230916",""
"20230913","우이신설선","삼양사거리","2760","2860","20230916",""
"20230913","우이신설선","솔샘","6668","6489","20230916",""
"20230913","우이신설선","북한산보국문","7050","6922","20230916",""
"20230913","우이신설선","정릉","5348","4971","20230916",""
"20230913","우이신설선","성신여대입구(돈암)","3766","4191","20230916",""
"20230913","안산선","상록수","17030","17601","20230916",""
"20230913","안산선","한대앞","11049","11100","20230916",""
"20230913","안산선","중앙","19478","20192","20230916",""
"20230913","안산선","고잔","9645","9117","20230916",""
"20230913","안산선","초지","5950","6091","20230916",""
"20230913","안산선","안산","12136","11100","20230916",""
"20230913","안산선","신길온천","1970","1824","20230916",""
"20230913","안산선","정왕","10936","11408","20230916",""
"20230913","안산선","오이도","8861","8536","20230916",""
"20230913","안산선","수리산","4515","3730","20230916",""
"20230913","우이신설선","북한산우이","2881","2600","20230916",""
"20230913","우이신설선","솔밭공원","2860","2678","20230916",""
"20230913","중앙선","중랑","6002","5758","20230916",""
"20230914","2호선","대림(구로구청)","25798","26238","20230917",""
"20230914","2호선","신도림","55284","55241","20230917",""
"20230914","2호선","문래","25406","26009","20230917",""
"20230914","2호선","영등포구청","24507","25145","20230917",""
"20230914","2호선","당산","20854","24641","20230917",""
"20230914","2호선","합정","35637","37986","20230917",""
"20230914","2호선","홍대입구","69790","77159","20230917",""
"20230914","2호선","신촌","43582","44654","20230917",""
"20230914","2호선","이대","20424","22209","20230917",""
"20230914","2호선","아현","12539","11731","20230917",""
"20230914","2호선","충정로(경기대입구)","11544","12202","20230917",""
"20230914","2호선","용답","3572","3591","20230917",""
"20230914","2호선","신답","1870","2107","20230917",""
"20230914","2호선","신설동","3673","3521","20230917",""
"20230914","2호선","도림천","1408","1526","20230917",""
"20230914","2호선","양천구청","7848","8196","20230917",""
"20230914","우이신설선","가오리","5095","4989","20230917",""
"20230914","우이신설선","화계","4105","3912","20230917",""
"20230914","우이신설선","삼양","2324","2410","20230917",""
"20230914","1호선","서울역","57730","54098","20230917",""
"20230914","1호선","시청","29824","30102","20230917",""
"20230914","1호선","종각","43668","44046","20230917",""
"20230914","1호선","종로3가","28793","26044","20230917",""
"20230914","1호선","종로5가","27756","27689","20230917",""
"20230914","1호선","동대문","11921","11534","20230917",""
"20230914","1호선","신설동","15584","15007","20230917",""
"20230914","1호선","제기동","19714","20031","20230917",""
"20230914","1호선","청량리(서울시립대입구)","23489","23325","20230917",""
"20230914","1호선","동묘앞","9198","9447","20230917",""
"20230914","2호선","시청","30327","29052","20230917",""
"20230914","2호선","을지로입구","54844","56292","20230917",""
"20230914","2호선","을지로3가","27910","27748","20230917",""
"20230914","2호선","을지로4가","16451","16524","20230917",""
"20230914","2호선","동대문역사문화공원(DDP)","15833","18272","20230917",""
"20230914","2호선","신당","16196","17010","20230917",""
"20230914","2호선","상왕십리","16261","15907","20230917",""
"20230914","2호선","왕십리(성동구청)","17934","15450","20230917",""
"20230914","2호선","한양대","17248","19426","20230917",""
"20230914","2호선","뚝섬","26169","28398","20230917",""
"20230914","2호선","성수","44357","48664","20230917",""
"20230914","2호선","건대입구","38422","40622","20230917",""
"20230914","2호선","구의(광진구청)","27360","26457","20230917",""
"20230914","2호선","강변(동서울터미널)","33568","30869","20230917",""
"20230914","2호선","잠실나루","17893","17231","20230917",""
"20230914","2호선","잠실(송파구청)","78625","79469","20230917",""
"20230914","2호선","잠실새내","25326","24876","20230917",""
"20230914","2호선","종합운동장","13097","14449","20230917",""
"20230914","2호선","삼성(무역센터)","62000","63984","20230917",""
"20230914","우이신설선","삼양사거리","2914","2891","20230917",""
"20230914","우이신설선","솔샘","6816","6517","20230917",""
"20230914","우이신설선","북한산보국문","7347","7058","20230917",""
"20230914","장항선","배방","1387","1222","20230917",""
"20230914","장항선","온양온천","5939","6016","20230917",""
"20230914","장항선","신창(순천향대)","3655","2800","20230917",""
"20230914","중앙선","회기","32530","32119","20230917",""
"20230914","중앙선","중랑","5948","5286","20230917",""
"20230914","중앙선","상봉(시외버스터미널)","6453","6783","20230917",""
"20230914","중앙선","망우","8443","7938","20230917",""
"20230914","중앙선","양원","3491","3233","20230917",""
"20230914","중앙선","구리","14040","13599","20230917",""
"20230914","중앙선","도농","12716","10864","20230917",""
"20230914","중앙선","양정","739","608","20230917",""
"20230914","중앙선","덕소","6081","5971","20230917",""
"20230914","중앙선","도심","2662","2011","20230917",""
"20230914","중앙선","팔당","892","861","20230917",""
"20230914","중앙선","운길산","775","751","20230917",""
"20230914","중앙선","양수","2026","2110","20230917",""
"20230914","중앙선","신원","292","247","20230917",""
"20230914","중앙선","국수","761","727","20230917",""
"20230914","중앙선","아신","716","662","20230917",""
"20230914","중앙선","오빈","335","314","20230917",""
"20230914","중앙선","양평","3056","3158","20230917",""
"20230914","중앙선","원덕","400","352","20230917",""
"20230914","중앙선","용문","1886","1949","20230917",""
"20230914","2호선","신정네거리","11421","11742","20230917",""
"20230914","우이신설선","정릉","5644","5129","20230917",""
"20230914","우이신설선","성신여대입구(돈암)","3854","4328","20230917",""
"20230914","우이신설선","보문","1849","1846","20230917",""
"20230914","우이신설선","신설동","2623","2504","20230917",""
"20230914","일산선","원흥","13161","12429","20230917",""
"20230914","일산선","삼송","21595","20730","20230917",""
"20230914","일산선","원당","12542","11882","20230917",""
"20230914","일산선","화정","19345","19769","20230917",""
"20230914","일산선","대곡","3487","2784","20230917",""
"20230914","일산선","백석","11243","11429","20230917",""
"20230914","일산선","마두","8655","9110","20230917",""
"20230914","일산선","정발산","7900","8241","20230917",""
"20230914","일산선","주엽","11016","11128","20230917",""
"20230914","일산선","대화","18712","14502","20230917",""
"20230914","장항선","봉명","1584","1509","20230917",""
"20230914","장항선","쌍용(나사렛대)","3650","3229","20230917",""
"20230914","장항선","아산","4766","4200","20230917",""
"20230914","장항선","탕정","1670","1457","20230917",""
"20230914","2호선","용두(동대문구청)","2889","2943","20230917",""
"20230914","3호선","지축","7802","7582","20230917",""
"20230914","3호선","구파발","24117","23669","20230917",""
"20230914","3호선","연신내","38072","35923","20230917",""
"20230914","3호선","불광","18359","19462","20230917",""
"20230914","3호선","녹번","18020","16227","20230917",""
"20230914","3호선","홍제","20649","19495","20230917",""
"20230914","3호선","무악재","4885","4913","20230917",""
"20230914","3호선","독립문","8178","8407","20230917",""
"20230914","3호선","경복궁(정부서울청사)","30610","30689","20230917",""
"20230914","3호선","안국","29369","30160","20230917",""
"20230914","3호선","종로3가","11900","13861","20230917",""
"20230914","3호선","을지로3가","13449","13496","20230917",""
"20230914","3호선","동대입구","13433","15315","20230917",""
"20230914","3호선","약수","14892","14680","20230917",""
"20230914","3호선","금호","8986","8378","20230917",""
"20230914","3호선","옥수","9996","10296","20230917",""
"20230914","3호선","압구정","34674","37749","20230917",""
"20230914","3호선","신사","29800","31346","20230917",""
"20230914","3호선","잠원","5939","5606","20230917",""
"20230914","3호선","고속터미널","47970","43161","20230917",""
"20230914","3호선","교대(법원.검찰청)","19690","12072","20230917",""
"20230914","3호선","남부터미널(예술의전당)","32378","32267","20230917",""
"20230914","3호선","양재(서초구청)","42062","46402","20230917",""
"20230914","3호선","매봉","14450","13927","20230917",""
"20230914","3호선","도곡","5903","6039","20230917",""
"20230914","3호선","대치","13414","13480","20230917",""
"20230914","3호선","학여울","2369","2367","20230917",""
"20230914","3호선","대청","12327","11307","20230917",""
"20230914","3호선","일원","12748","12371","20230917",""
"20230914","3호선","수서","20412","20315","20230917",""
"20230914","3호선","가락시장","10332","10371","20230917",""
"20230914","3호선","경찰병원","8448","8410","20230917",""
"20230914","3호선","오금","7683","6758","20230917",""
"20230914","4호선","당고개","11011","9434","20230917",""
"20230914","4호선","상계","21994","20373","20230917",""
"20230914","4호선","노원","20714","24051","20230917",""
"20230914","4호선","창동","28064","29904","20230917",""
"20230914","4호선","쌍문","32116","29819","20230917",""
"20230914","4호선","수유(강북구청)","37882","37596","20230917",""
"20230914","4호선","미아(서울사이버대학)","17341","16967","20230917",""
"20230914","4호선","미아사거리","29249","28654","20230917",""
"20230914","4호선","길음","25335","25327","20230917",""
"20230914","4호선","성신여대입구(돈암)","24267","22723","20230917",""
"20230914","4호선","한성대입구(삼선교)","16418","15916","20230917",""
"20230914","4호선","혜화","39667","39403","20230917",""
"20230914","4호선","동대문","22202","22953","20230917",""
"20230914","4호선","동대문역사문화공원(DDP)","20521","18303","20230917",""
"20230914","4호선","충무로","36655","37520","20230917",""
"20230914","4호선","명동","35387","37420","20230917",""
"20230914","4호선","회현(남대문시장)","29727","30973","20230917",""
"20230914","4호선","서울역","14960","22800","20230917",""
"20230914","4호선","숙대입구(갈월)","17620","16776","20230917",""
"20230914","4호선","삼각지","6615","7304","20230917",""
"20230914","4호선","신용산","20595","21813","20230917",""
"20230914","4호선","이촌(국립중앙박물관)","10158","11163","20230917",""
"20230914","4호선","동작(현충원)","1644","1747","20230917",""
"20230914","4호선","총신대입구(이수)","21040","22894","20230917",""
"20230914","4호선","사당","30342","27699","20230917",""
"20230914","4호선","남태령","1552","1302","20230917",""
"20230914","5호선","방화","7742","7325","20230917",""
"20230914","5호선","개화산","6630","6315","20230917",""
"20230914","5호선","김포공항","9303","7385","20230917",""
"20230914","5호선","송정","7017","6659","20230917",""
"20230914","5호선","마곡","13242","13692","20230917",""
"20230914","5호선","발산","24500","25462","20230917",""
"20230914","5호선","우장산","17078","16594","20230917",""
"20230914","5호선","화곡","32114","29828","20230917",""
"20230914","5호선","까치산","31456","30107","20230917",""
"20230914","5호선","신정(은행정)","15252","12626","20230917",""
"20230914","5호선","목동","18709","20184","20230917",""
"20230914","5호선","오목교(목동운동장앞)","23398","24989","20230917",""
"20230914","5호선","양평","8606","8369","20230917",""
"20230914","5호선","영등포구청","5276","5165","20230917",""
"20230914","5호선","영등포시장","11718","11908","20230917",""
"20230914","5호선","신길","5268","5356","20230917",""
"20230914","5호선","여의도","32115","34603","20230917",""
"20230914","5호선","여의나루","14637","15936","20230917",""
"20230914","5호선","마포","16829","16923","20230917",""
"20230914","5호선","공덕","16772","17667","20230917",""
"20230914","5호선","애오개","7856","7637","20230917",""
"20230914","5호선","충정로(경기대입구)","5495","5806","20230917",""
"20230914","5호선","서대문","24693","25012","20230917",""
"20230914","5호선","광화문(세종문화회관)","37021","39847","20230917",""
"20230914","5호선","종로3가","15668","15714","20230917",""
"20230914","5호선","을지로4가","7522","7702","20230917",""
"20230914","5호선","동대문역사문화공원(DDP)","3660","4180","20230917",""
"20230914","5호선","청구","4415","4241","20230917",""
"20230914","5호선","신금호","7308","7826","20230917",""
"20230914","5호선","행당","9282","8150","20230917",""
"20230914","중앙선","지평","53","45","20230917",""
"20230914","5호선","왕십리(성동구청)","4954","5612","20230917",""
"20230914","5호선","마장","7038","6670","20230917",""
"20230914","5호선","답십리","17596","16028","20230917",""
"20230914","5호선","장한평","21693","21314","20230917",""
"20230914","5호선","군자(능동)","12984","14372","20230917",""
"20230914","5호선","아차산(어린이대공원후문)","16311","15601","20230917",""
"20230914","5호선","광나루(장신대)","15641","14766","20230917",""
"20230914","5호선","천호(풍납토성)","20223","20189","20230917",""
"20230914","5호선","강동","20129","19316","20230917",""
"20230914","5호선","길동","8922","9248","20230917",""
"20230914","5호선","굽은다리(강동구민회관앞)","10625","10181","20230917",""
"20230914","5호선","명일","10053","10262","20230917",""
"20230914","5호선","고덕","11542","11387","20230917",""
"20230914","5호선","상일동","16483","15304","20230917",""
"20230914","5호선","둔촌동","9666","9684","20230917",""
"20230914","5호선","올림픽공원(한국체대)","5620","4932","20230917",""
"20230914","5호선","방이","8011","8354","20230917",""
"20230914","5호선","오금","4246","4419","20230917",""
"20230914","5호선","개롱","7550","7675","20230917",""
"20230914","5호선","거여","11686","11180","20230917",""
"20230914","5호선","마천","8530","7837","20230917",""
"20230914","5호선","강일","6400","5940","20230917",""
"20230914","5호선","미사","19190","19391","20230917",""
"20230914","5호선","하남풍산","5005","5007","20230917",""
"20230914","5호선","하남시청(덕풍·신장)","8864","8647","20230917",""
"20230914","5호선","하남검단산","7020","6653","20230917",""
"20230914","6호선","응암","19764","19555","20230917",""
"20230914","6호선","역촌","4301","5169","20230917",""
"20230914","6호선","불광","4833","4762","20230917",""
"20230914","6호선","독바위","3061","3211","20230917",""
"20230914","6호선","연신내","2","0","20230917",""
"20230914","6호선","구산","9151","6835","20230917",""
"20230914","6호선","새절(신사)","14793","13610","20230917",""
"20230914","6호선","증산(명지대앞)","11143","11204","20230917",""
"20230914","6호선","디지털미디어시티","16964","19303","20230917",""
"20230914","6호선","월드컵경기장(성산)","4871","4922","20230917",""
"20230914","6호선","마포구청","16411","14616","20230917",""
"20230914","6호선","망원","15626","16565","20230917",""
"20230914","6호선","합정","14417","14742","20230917",""
"20230914","6호선","상수","11630","13643","20230917",""
"20230914","6호선","광흥창(서강)","10759","10349","20230917",""
"20230914","6호선","대흥(서강대앞)","11210","11881","20230917",""
"20230914","6호선","공덕","22098","21640","20230917",""
"20230914","6호선","효창공원앞","8779","8263","20230917",""
"20230914","6호선","삼각지","8492","7433","20230917",""
"20230914","6호선","녹사평(용산구청)","5489","5407","20230917",""
"20230914","6호선","이태원","11752","12684","20230917",""
"20230914","6호선","한강진","10354","12115","20230917",""
"20230914","6호선","버티고개","2510","2560","20230917",""
"20230914","6호선","약수","4389","4157","20230917",""
"20230914","6호선","청구","4491","4326","20230917",""
"20230914","6호선","신당","10113","10580","20230917",""
"20230914","6호선","동묘앞","9028","9441","20230917",""
"20230914","6호선","창신","4254","3586","20230917",""
"20230914","6호선","보문","9074","8364","20230917",""
"20230914","6호선","안암(고대병원앞)","17688","17467","20230917",""
"20230914","6호선","고려대(종암)","11476","11404","20230917",""
"20230914","6호선","월곡(동덕여대)","14605","14122","20230917",""
"20230914","6호선","상월곡(한국과학기술연구원)","8446","7988","20230917",""
"20230914","6호선","돌곶이","11391","10281","20230917",""
"20230914","6호선","석계","14329","14946","20230917",""
"20230914","6호선","태릉입구","6298","7398","20230917",""
"20230914","6호선","화랑대(서울여대입구)","15031","11345","20230917",""
"20230914","6호선","봉화산(서울의료원)","10266","9725","20230917",""
"20230914","7호선","장암","3078","1298","20230917",""
"20230914","7호선","도봉산","10654","12528","20230917",""
"20230914","7호선","수락산","14265","13853","20230917",""
"20230914","7호선","마들","14847","13832","20230917",""
"20230914","7호선","노원","21510","22407","20230917",""
"20230914","7호선","중계","17232","15823","20230917",""
"20230914","7호선","하계","20543","19207","20230917",""
"20230914","7호선","공릉(서울과학기술대)","14041","13836","20230917",""
"20230914","7호선","태릉입구","10518","10109","20230917",""
"20230914","7호선","먹골","11331","11039","20230917",""
"20230914","7호선","중화","12172","11855","20230917",""
"20230914","7호선","상봉(시외버스터미널)","19162","18492","20230917",""
"20230914","7호선","면목","17754","17173","20230917",""
"20230914","7호선","사가정","18278","18289","20230917",""
"20230914","7호선","용마산(용마폭포공원)","6608","6479","20230917",""
"20230914","7호선","중곡","12346","11368","20230917",""
"20230914","7호선","군자(능동)","17041","13479","20230917",""
"20230914","7호선","어린이대공원(세종대)","20127","20673","20230917",""
"20230914","7호선","건대입구","15305","15599","20230917",""
"20230914","7호선","뚝섬유원지","10219","9780","20230917",""
"20230914","7호선","청담","21832","24110","20230917",""
"20230914","7호선","강남구청","19097","21161","20230917",""
"20230914","7호선","학동","27060","28817","20230917",""
"20230914","7호선","논현","20479","20691","20230917",""
"20230914","7호선","반포","7108","7035","20230917",""
"20230914","7호선","고속터미널","18262","15342","20230917",""
"20230914","7호선","내방","16684","16958","20230917",""
"20230914","7호선","이수","17613","17071","20230917",""
"20230914","7호선","남성","13393","12398","20230917",""
"20230914","7호선","숭실대입구(살피재)","18179","18422","20230917",""
"20230914","7호선","상도","14406","14316","20230917",""
"20230914","7호선","장승배기","10442","10137","20230917",""
"20230914","7호선","신대방삼거리","16869","16160","20230917",""
"20230914","7호선","보라매","7643","8059","20230917",""
"20230914","7호선","신풍","12620","11786","20230917",""
"20230914","7호선","대림(구로구청)","8631","8761","20230917",""
"20230914","7호선","남구로","16861","17733","20230917",""
"20230914","7호선","가산디지털단지","50251","51446","20230917",""
"20230914","7호선","철산","24215","24408","20230917",""
"20230914","7호선","광명사거리","22152","22047","20230917",""
"20230914","7호선","천왕","13286","12537","20230917",""
"20230914","7호선","온수(성공회대입구)","12410","11683","20230917",""
"20230914","8호선","암사","21096","18331","20230917",""
"20230914","8호선","천호(풍납토성)","15994","18526","20230917",""
"20230914","8호선","강동구청","11778","12128","20230917",""
"20230914","8호선","몽촌토성(평화의문)","7223","7198","20230917",""
"20230914","8호선","잠실(송파구청)","15793","18751","20230917",""
"20230914","8호선","석촌","8755","9703","20230917",""
"20230914","8호선","송파","10861","10342","20230917",""
"20230914","8호선","가락시장","8950","9942","20230917",""
"20230914","8호선","문정","24372","25465","20230917",""
"20230914","8호선","장지","18867","17417","20230917",""
"20230914","8호선","복정","11138","9461","20230917",""
"20230914","8호선","산성","5899","5883","20230917",""
"20230914","8호선","남한산성입구(성남법원.검찰청)","16836","15356","20230917",""
"20230914","8호선","단대오거리","14238","13315","20230917",""
"20230914","8호선","신흥","5548","5723","20230917",""
"20230914","8호선","수진","5981","5489","20230917",""
"20230914","8호선","모란","6914","5596","20230917",""
"20230914","8호선","남위례","7993","8037","20230917",""
"20230914","9호선","개화","3271","2146","20230917",""
"20230914","9호선","김포공항","7342","10417","20230917",""
"20230914","9호선","공항시장","3292","3577","20230917",""
"20230914","9호선","신방화","7822","7625","20230917",""
"20230914","9호선","마곡나루(서울식물원)","14998","14886","20230917",""
"20230914","9호선","양천향교","11385","11522","20230917",""
"20230914","9호선","가양","24667","23965","20230917",""
"20230914","9호선","증미","8997","8765","20230917",""
"20230914","9호선","등촌","13345","12753","20230917",""
"20230914","9호선","염창","19781","19001","20230917",""
"20230914","9호선","신목동","4921","4334","20230917",""
"20230914","9호선","선유도","10188","9677","20230917",""
"20230914","9호선","당산","21511","21872","20230917",""
"20230914","9호선","국회의사당","19009","20040","20230917",""
"20230914","9호선","여의도","32868","32473","20230917",""
"20230914","9호선","샛강","7231","7408","20230917",""
"20230914","9호선","노량진","28920","28224","20230917",""
"20230914","9호선","노들","5356","4370","20230917",""
"20230914","9호선","흑석(중앙대입구)","11922","11965","20230917",""
"20230914","9호선","동작(현충원)","2125","1740","20230917",""
"20230914","9호선","구반포","1159","1251","20230917",""
"20230914","9호선","신반포","4571","4621","20230917",""
"20230914","9호선","고속터미널","15758","20072","20230917",""
"20230914","9호선","사평","4497","4298","20230917",""
"20230914","9호선","신논현","33338","32135","20230917",""
"20230914","9호선2~3단계","언주","12825","13023","20230917",""
"20230914","9호선2~3단계","선정릉","11660","12434","20230917",""
"20230914","9호선2~3단계","삼성중앙","9172","9502","20230917",""
"20230914","9호선2~3단계","봉은사","23572","24310","20230917",""
"20230914","9호선2~3단계","종합운동장","5166","5193","20230917",""
"20230914","9호선2~3단계","삼전","8425","7926","20230917",""
"20230914","9호선2~3단계","석촌고분","7649","7576","20230917",""
"20230914","9호선2~3단계","석촌","10139","9319","20230917",""
